GENE	BFH10_S128	BFH11_S129	BFH1_S123	BH01_S76	BH02_S77	BH03_S78	FH1_S162	FH2_S163	FH3_S164
1712_tnpA_CU459003.1	0	0	0	0	0	0	0	0	0
1989_tnpA_AMGB01000016.1	0	0	0	0	0	0	0	0	0
2661_IS91_CP001831.1	0	0	0	0	0	0	0	0	2
2593_IS91_MCFX02000002.1	0	0	0	0	0	0	0	0	0
1163_tnpA_LOMY01000027.1	0	0	0	0	0	0	0	0	0
1514_IS91_CP002783.1	0	0	0	0	0	0	0	0	0
2285_tnpA_KM583817.1	0	0	0	0	0	0	0	0	0
2313_IS91_CP002447.1	0	0	0	0	0	0	0	0	0
606_IS91_AIEV01000007.1	0	0	0	0	0	0	0	0	0
672_tnpA_FIKS01000003.1	0	0	0	0	0	0	1	0	1
1752_IS91_LGMX01000143.1	0	0	0	0	0	0	0	0	0
2165_IS91_MJIC01000017.1	0	0	0	0	0	0	0	0	0
2650_IS91_CP017250.1	0	0	0	0	0	0	0	0	0
2671_tnpA_EU636005.1	0	0	0	0	0	0	0	0	0
441_tnpA_BX936398.1	0	0	0	0	0	0	0	0	0
56_rep10b_1_rep(pSK3)_NC001994	0	0	0	0	0	0	0	0	0
57_rep10b_2_rep(pSK6)_SAU96610	0	0	0	0	0	0	0	0	0
675_tnpA_CQBA01000027.1	0	0	0	0	0	0	0	0	0
995_IS91_CP001046.1	0	0	0	0	0	0	0	0	0
1459_tnpA_CBZM010000369.1	0	0	0	0	0	0	0	0	0
1998_tnpA_CAOC01000088.1	0	0	0	0	0	0	0	0	0
1390_tnpA_BX936398.1	0	0	0	0	0	0	5	0	0
1533_tnpA_FAVL01000073.1	0	0	0	0	0	0	0	1	0
1818_tnpA_7_10_LN890520.1	0	0	0	0	0	0	0	0	0
1856_IS91_CP011072.1	0	0	0	0	0	0	0	0	0
1943_IS91_CP001831.1	0	0	0	0	0	0	0	0	0
2551_tnpA_AJ430202.1	0	0	0	0	0	0	0	0	0
2601_tnpA_KP987215.1	0	0	0	1	3	0	14	1	0
328_tnpA_AL513382.1	0	0	0	0	0	0	0	0	0
356_tnpA_7_2_LN890520.1	0	0	0	0	0	0	0	0	0
609_IS91_CP002783.1	0	0	0	0	0	0	0	0	0
760_tnpA_FBYD01000004.1	0	0	0	0	0	0	0	0	0
924_tnpA_FR877557.1	0	0	0	0	0	0	0	0	0
1568_tnpA_FO704551.1	0	0	0	0	0	0	0	0	0
1878_tnpA_JX442974.1	0	0	0	0	0	0	2	0	0
2015_IS91_CP002783.1	0	0	0	0	0	0	0	0	0
2112_IS91_CP002783.1	0	0	0	0	0	0	0	0	0
2121_IS91_CP002783.1	0	0	0	0	0	0	0	0	0
2420_IS91_CP002783.1	0	0	0	0	0	0	0	0	0
2604_tnpA_CAVM010000213.1	0	0	0	0	0	0	0	0	0
2785_tnpA_JQ611726.1	0	0	0	1	7	0	8	0	0
919_tnpA_CBSX010000099.1	0	0	0	0	0	0	0	0	0
841_IS200_X56834	0	0	0	0	0	0	0	0	0
2558_IS91_MOIV01000035.1	0	0	0	0	0	0	0	0	0
1170_tnpA_ISSod8_AE014300.1	0	0	0	0	0	0	0	0	0
1327_tnpA_FO203427.1	0	0	0	0	0	0	0	0	0
1433_tnpA_KJ488943.1	0	3	3	0	22	1	18	1	1
2413_tnpA_IS630_delta1_EU219534.1	0	0	0	0	0	0	2	0	0
2514_IS91_CP000539.1	0	0	0	0	0	0	0	3	4
332_tniB_LC169579.1	2	3	2	1	6	4	4	2	0
933_tnpA_AY786980.1	0	0	0	0	0	0	0	0	0
1379_tnpA_ALDG01000161.1	0	0	0	0	0	0	0	0	0
1410_IS91_AQDE01000087.1	0	0	0	0	0	0	0	0	0
1759_tnpA_CP007448.1	0	0	0	0	0	0	0	0	0
2040_tnpA_CP000645.1	0	0	0	0	0	0	0	0	0
2049_IS91_CP002784.1	0	0	0	0	0	0	0	0	0
2160_IS91_FO000002.1	0	0	0	0	0	0	0	0	0
237_IncQ2_1__FJ696404	1	7	0	1	21	0	104	0	5
238_IncQ1_1__HE654726	1	8	1	0	41	30	10	0	2
2459_tnpA_KF861983.1	0	0	0	0	0	0	0	0	0
1023_tnpA_AY786981.1	0	0	0	0	0	0	0	0	0
2228_tnpA_AM260957.1	23	68	15	56	126	29	37	11	0
1150_ISCR8_KC795422	0	0	0	0	0	0	0	0	0
1232_tnpA(ISRSB101-1)_AJ698325.1	0	0	0	0	36	1	0	0	0
1851_IS91_MQUF01000014.1	0	0	0	0	0	0	0	0	0
2378_IS91_CP005973.1	0	0	0	0	0	0	0	0	0
2672_IS91_MKEM01000273.1	0	0	0	0	0	2	0	0	0
2787_tnpA_AKNM01000008.1	0	0	0	0	0	0	0	0	0
807_tnpA_AKNT01000004.1	0	0	0	0	0	0	0	0	0
2235_tnpA_FR718867.1	0	0	0	1	89	0	92	4	0
2528_tnpA_AY786982.1	0	0	0	0	0	0	0	0	0
219_IncFII(SARC14)_1_SARC14_JQ418540	0	0	0	0	0	0	1	0	0
977_tnpA_AB025195.1	0	0	0	0	0	0	0	0	0
1003_tnpA_AP013353.1	0	0	0	0	0	0	0	0	0
1183_IS91_CP000681.1	0	0	0	0	0	0	0	0	0
1278_istA9_HG916826.1	0	0	0	0	0	1	2	5	0
1665_IS91_CP001635.1	0	0	0	0	0	0	0	0	0
1707_IS91_CP019240.1	0	0	0	0	0	0	0	0	0
2103_IS91_CP009122.1	0	0	0	0	0	0	0	0	0
790_tnpA_GU371929.1	0	0	4	0	0	0	0	0	2
1816_qacEdelta_KJ504228.1	6	11	2	29	31	1	17	4	1
51_rep10_2_CDS1(pIM13)_M13761	0	0	0	0	0	0	0	0	0
720_IS91_MOHK01000618.1	0	0	0	0	0	0	0	0	0
1211_IS91_MPGZ01000151.1	0	0	0	0	0	0	0	0	0
787_tnpA_AF282853.1	0	0	0	0	0	0	0	0	0
186_IncFIB(Mar)_1_pNDM-Mar_JN420336	0	0	0	0	0	0	2	0	0
1244_IS91_CP000529.1	0	0	0	0	0	0	0	0	0
1372_tnpA_CBTB010000226.1	0	0	0	0	0	0	0	0	0
1544_tnpA_AF408195.1	2	0	0	0	0	0	14	11	1
1872_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0
1879_IS91_CP001053.1	0	0	0	0	0	0	0	0	0
2022_tnpA_JRLK01000014.1	0	0	0	0	0	0	0	0	0
437_tnpA_CP003069.1	0	0	0	0	0	0	0	0	0
629_tnpA_AF130439.1	0	0	0	0	0	0	0	1	0
1505_tnpA_AMFJ01010795.1	0	0	0	0	0	0	0	0	0
1546_tnpA_AYLO01000004.1	0	0	0	0	0	0	0	0	0
1662_IS91_CP000616.1	0	0	0	0	0	0	0	0	0
1311_tniA_KJ588780.1	1	1	0	3	5	3	2	0	0
1347_tnpA_FLQY01000035.1	0	0	0	0	0	3	0	0	0
2477_tnpA_FO203427.1	0	0	0	0	0	0	0	0	0
2517_IS91_CP001350.1	0	0	0	0	0	0	0	0	0
935_tnpA_ACGS02000049.1	0	0	0	0	0	0	0	0	0
1228_tnpA_AKNO01000001.1	0	0	0	0	0	0	0	0	0
1315_tnpA_AP011943.1	0	0	0	0	0	0	0	0	0
1469_tnpA_AKOF01000005.1	0	0	0	0	0	0	0	0	0
1483_tnpA1_LT608328.1	0	0	0	0	0	0	0	0	0
1583_tnpA_AKPD01000014.1	0	0	0	0	0	0	0	0	0
1620_tnpA_JN968483.3	1	0	0	0	4	0	30	13	9
1869_tnpA_13_CP012683.1	0	0	0	0	0	0	0	0	0
1961_IS91_CP002449.1	0	0	0	19	0	0	0	3	3
2008_tnpA_AKPB01000021.1	0	0	0	0	0	0	0	0	0
2188_tnpA_AKPM01000005.1	0	0	0	0	0	0	0	0	0
2199_tnpA_AKOE01000003.1	0	0	0	0	0	0	0	0	0
575_tnpA_AKOP01000009.1	0	0	0	0	0	0	0	0	0
1294_IS91_CU928162.2	0	0	0	0	0	0	1	0	0
2013_tniB_AP013064.1	2	5	1	2	10	8	6	2	0
2137_IS91_CU928162.2	0	0	0	0	3	0	0	0	0
2395_IS91_FCOG02000101.1	0	0	0	0	0	0	0	0	0
2494_IS91_MIVN01000038.1	0	0	0	0	0	0	0	0	0
2677_IS91_CP005973.1	0	0	0	0	0	0	0	0	0
2743_tnpA_CT573071.1	0	0	0	0	0	0	0	0	0
599_IS91_CP004852.1	0	0	0	0	0	0	0	0	0
863_qacEdelta_AF347074.1	2	8	5	14	7	4	9	3	0
1300_IS91_FN543503.1	0	0	0	0	0	0	0	0	0
1570_tniA_KF743817.1	0	0	0	0	0	0	2	3	0
1924_Tn916-orf7_KC414929	0	0	0	1	0	3	6	1	5
1970_tnpA_AM420293.1	0	0	0	0	0	0	0	0	0
2060_IS91_JPKL01000146.1	0	0	0	0	0	0	0	0	1
1064_IS91_FCOG02000101.1	0	0	0	0	0	0	0	0	0
175_IncHI1A_1__AF250878	0	0	0	0	0	0	6	0	0
179_IncHI1A(CIT)_1_pNDM-CIT_JX182975	0	0	0	0	0	0	8	0	0
2119_IS91_CU928162.2	0	0	0	0	0	0	0	0	0
2540_tnpA_CU459003.1	0	0	0	0	0	0	0	0	0
585_tnpA_JN788266.1	0	0	2	1	6	0	9	9	9
766_IS91_CP000616.1	0	0	0	0	0	0	0	0	0
408_tnpA_FJ744165.1	0	1	0	1	0	1	112	32	21
1844_IS292_L29283	0	0	0	0	0	0	0	0	0
1418_IS91_FCOX02000103.1	0	0	0	0	0	0	0	0	0
160_IncA/C2_1__JN157804	0	0	0	0	4	0	4	0	0
194_IncA/C_1__FJ705807	0	0	0	0	0	0	3	0	0
1978_tnpA_AH013325.2	0	0	0	0	0	0	0	0	0
2131_IS91_CP017007.1	0	0	0	0	0	0	0	0	0
2154_IS91_AJHK02000009.1	0	0	0	0	0	0	0	0	0
2731_tnpA_KU736874.1	0	0	0	0	0	0	0	0	0
492_IS91_JNMV01000066.1	0	0	0	0	0	0	0	0	0
879_tnpA_U95957.1	0	0	0	0	0	0	0	0	0
912_IS91_CU928162.2	0	0	0	0	0	0	0	0	0
1149_tniB_ALDT01000214.1	2	2	0	4	9	4	9	3	4
1776_IS91_JOQL01000002.1	0	0	0	0	0	0	0	0	0
525_IS91_MNPD01000059.1	6	3	2	0	5	2	2	2	1
640_tnpA_AL513382.1	0	0	0	0	0	0	0	0	0
976_tnpA_CP013215.1	0	0	0	1	15	0	45	0	1
1066_IS91_CP001350.1	0	0	0	0	0	0	0	0	0
1084_tnpA_CP000352.1	0	0	0	0	0	0	0	0	0
1439_IS91_LGTC01000001.1	0	0	0	0	0	0	0	0	0
2190_tnpA_JN412066.1	0	0	0	1	36	0	28	0	0
2195_tnpA_HM371194.1	0	0	0	0	0	0	0	0	0
2381_IS91_CP000529.1	0	0	0	0	0	0	0	0	0
2700_tnpA_ADNY01000061.1	0	0	0	0	0	0	0	0	0
1380_IS91_CP018683.2	0	0	0	0	0	0	0	0	0
2053_tniA_JX235356.1	1	6	1	6	5	7	7	1	2
1047_IS91_CP004393.1	0	0	0	0	0	0	0	0	0
1214_IS91_CYEP01000026.1	0	0	0	0	0	0	0	0	0
1471_tnpA_CBZT010000006.1	0	0	0	0	0	0	0	0	0
1682_IS91_ABHC01000001.1	0	0	0	0	0	0	0	0	0
1766_IS91_CP002738.1	0	0	0	0	0	0	0	0	0
2143_IS91_CP002738.1	2	0	0	0	0	0	0	0	0
2466_IS91_CP002798.1	0	0	0	0	0	0	0	0	0
818_tnpA_Y17749.1	0	0	0	0	0	0	0	0	0
1541_ISHa1942	0	0	0	0	0	0	0	0	0
1729_IS91_CP000267.1	0	0	0	0	0	0	0	0	0
1756_IS91_CP000267.1	0	0	0	0	0	1	0	0	0
1882_IS91_AJVX01000039.1	0	0	0	0	1	0	0	0	0
2080_ISHa1152	0	0	0	0	0	0	0	0	0
2095_tnpA_CDAF01000046.1	0	0	0	0	0	0	0	0	0
474_IS91_AY545598.5	0	0	0	0	0	0	2	0	0
577_tnpA_APZX01000083.1	0	0	0	0	0	0	0	0	0
855_IS91_CXZV01000067.1	0	0	0	0	0	0	0	0	0
1040_tnpA_CAHS01000022.1	0	0	0	0	0	0	0	0	0
1104_IS91_CP002868.1	0	0	0	0	0	0	0	0	0
1405_IS91_JOSO01000047.1	0	0	0	0	0	0	0	0	0
1575_IS91_CP001053.1	0	0	0	0	0	0	0	0	0
1720_IS91_AQAX01000058.1	0	0	0	0	0	0	0	0	0
1877_tnpA_CP000352.1	0	0	0	0	0	0	0	0	0
1911_IS91_AQAY01000096.1	0	0	0	0	0	0	0	0	0
2543_tnpA_AY545598.5	0	0	0	0	0	0	0	0	0
2609_IS91_ABLD01000034.1	0	0	0	0	0	0	0	0	0
2613_tnpA_KX029332.1	0	0	0	0	0	0	0	0	0
2649_IS91_MTKG01000140.1	8	4	0	0	4	8	4	0	0
2675_IS91_CP001052.1	0	0	0	0	0	0	0	0	0
2732_tnpA_AZXZ01000020.1	0	0	0	0	0	0	0	0	0
694_IS91_AE014073.1	1	0	0	0	0	0	0	0	0
69_rep14_2_ORF(pKQ10)_EFU01917	0	0	0	0	0	0	0	0	0
897_IS91_ABLD01000034.1	0	0	0	0	0	0	0	0	0
2524_tnpA_FN649418.1	0	0	0	0	0	0	0	0	0
1173_IS91_CP000618.1	0	0	0	0	0	0	0	0	0
1630_IS91_LRLC01000007.1	0	0	0	0	0	0	0	0	0
1780_tnpA_EF682209.1	0	0	0	0	0	0	0	0	1
1942_IS91_MNRB01000036.1	0	0	0	0	0	0	4	2	22
1945_IS91_CP002738.1	0	0	0	0	0	0	0	0	0
2187_tnpA_KM975501.1	0	1	1	2	0	0	17	34	9
2651_IS91_CP002349.1	0	0	0	0	0	0	0	0	0
2667_IS91_CP000272.1	0	0	0	0	0	0	0	0	0
1060_intI1_KX029331.1	11	32	8	43	65	10	37	3	5
1442_IS91_CP011072.1	0	0	0	0	0	0	0	0	0
1588_intI1_JN983048.1	7	11	4	21	31	8	30	1	2
1608_IS91_AJHK02000009.1	0	0	1	0	0	0	0	0	0
1733_IS91_CP002959.1	0	0	0	0	0	0	0	0	1
1782_tnpA_CXAQ01000302.1	0	0	0	0	0	0	0	0	0
1937_IS91_ABHC01000011.1	0	0	0	0	0	0	0	0	0
2590_IS91_CP000697.1	0	0	0	0	0	0	0	0	0
2767_tnpA_KR780671.1	0	0	0	0	0	0	0	0	0
2641_IS91_MJVB01000045.1	0	0	0	0	0	0	0	0	0
1589_IS91_CP002417.1	0	0	0	0	0	0	0	0	0
1616_tnpA_JN106171.1	0	0	0	0	0	0	0	0	0
1939_IS91_CP000529.1	0	0	0	0	0	0	0	0	0
1951_tnpA_CP000042.1	0	0	0	0	0	0	0	0	0
2455_tnpA_AY509004.1	1	1	2	1	12	0	11	2	0
2663_IS91_CP005188.1	0	0	0	0	0	0	0	0	0
372_tnpA_GU327621.1	0	0	0	0	2	0	38	19	11
511_IS91_CP002417.1	0	0	0	0	0	0	0	0	0
509_IS91_LGMY01000073.1	0	0	0	0	0	0	0	0	0
1680_tnpA_CT573071.1	0	0	0	0	0	0	0	0	0
1901_tnpA_AM235768.1	0	0	0	0	0	0	0	0	0
211_IncFII(pseudo)_1_pseudo_NC_011759	0	0	0	0	0	0	0	0	0
2584_tnpA-1_HG916826.1	1	0	1	0	0	0	1	0	0
885_IS91_CP013251.1	0	0	0	0	0	0	0	0	0
988_IS91_AP012547.1	0	0	0	0	0	0	0	0	0
998_tnpA3_CAHS01000014.1	0	0	0	0	0	0	0	0	0
158_IncFIA_1__AP001918	0	0	0	0	0	0	0	0	0
178_IncFIA(HI1)_1_HI1_AF250878	0	0	0	0	9	0	11	0	0
1669_IS91_CP009122.1	0	2	0	0	0	1	1	0	1
2583_tnpA_KR258747.1	0	0	1	0	0	0	2	9	0
2600_IS91_CP012199.1	0	0	0	0	0	0	1	0	0
540_IS91_CU459003.1	0	0	0	0	0	0	0	0	0
870_IS91_CP001635.1	0	0	0	0	0	0	0	0	0
990_tnpA2_CP002879.1	0	0	0	0	0	0	0	0	0
1280_tnpA_CAGD01000038.1	0	0	0	0	0	0	0	0	0
2202_tnpA_Y10102.1	0	0	0	0	0	0	2	0	0
2502_IS91_HG916855.1	0	0	0	0	0	0	0	0	0
681_tnpA_JN415682.1	1	1	2	0	0	0	29	38	14
1431_IS91_AIEX01000012.1	0	0	0	0	2	0	0	0	0
1786_tnpA_AKOV01000003.1	0	0	0	0	0	0	0	0	0
2124_IS91_CP001281.2	0	0	0	0	0	0	0	1	0
269_intI1_EU014075.1	8	25	7	39	34	9	31	11	6
799_tnpA_FJ628167.2	0	0	0	1	25	1	37	0	0
2444_tnpA_X87814.1	0	0	0	0	2	0	8	0	0
1373_tnpA_CP006582.1	0	0	0	0	0	0	0	0	0
1674_tnpA7_HE578057.1	0	0	0	0	2	0	1	0	1
1710_IS91_CP000697.1	0	0	0	0	0	0	0	0	0
1714_IS91_FCOK02000015.1	0	0	0	0	0	0	0	0	0
1996_tnpA_3_FJNZ01000004.1	0	0	0	0	0	0	0	0	0
2483_tnpA_CP002196.1	0	0	0	0	0	0	0	0	0
2516_IS91_CXCB01000085.1	0	0	0	0	0	0	0	0	0
2668_tnpA_KP893385.1	0	0	0	0	24	0	19	0	0
314_tnpA_CP002474.1	0	0	0	0	7	0	14	0	0
987_IS91_CP000514.1	0	0	0	0	0	0	0	0	0
241_IncX1_4__JN935898	0	0	0	0	0	0	0	0	0
703_IS91_LGNA01000003.1	0	0	0	0	0	0	0	0	0
1189_IS91_LGMC01000237.1	0	0	0	0	0	0	0	0	0
1274_IS91_CP001349.1	0	0	0	0	0	0	0	0	0
1854_IS91_CP001918.1	0	0	0	0	14	2	5	0	0
1972_tnpA_EU935738.1	0	0	2	1	14	0	14	0	0
2127_IS91_CP004393.1	0	0	0	0	0	0	0	0	0
2169_IS91_CP002784.1	0	0	0	0	0	0	0	0	0
2666_IS91_CP005083.1	0	2	1	0	0	0	19	35	6
888_IS91_CU459003.1	0	0	0	0	0	0	0	0	0
167_IncX1_1__EU370913	0	0	0	0	0	0	0	0	0
168_IncX2_1__JQ269335	0	0	0	0	0	0	0	0	0
182_IncX3_1__JN247852	0	0	0	0	0	0	0	0	0
183_IncX3(pEC14)_1_pEC14_JN935899	0	0	0	0	0	0	0	0	0
184_IncX4_1__CP002895	0	0	0	0	0	0	0	0	0
195_IncX5_1__NC_015054	0	0	0	0	0	0	0	0	0
196_IncX6_1__AM942760	0	0	0	0	0	0	0	0	0
239_IncX1_3__CP001123	0	0	0	0	0	0	0	0	0
1041_IS91_AIGD01000018.1	0	0	0	0	0	0	0	0	0
1330_IS91_CXES01000100.1	0	0	0	0	0	0	0	0	0
2373_IS91_CXFA01000138.1	0	0	0	0	0	0	0	0	0
2594_IS91_CP002783.1	0	0	0	0	0	0	1	0	0
2622_IS91_AHUG01000018.1	0	0	0	0	0	0	0	0	0
2665_IS91_CP003837.1	0	0	0	0	0	0	0	0	0
359_tnpA_FR718870.1	3	1	8	9	27	15	10	0	8
925_tnpA_CP002124.1	0	0	0	0	0	0	0	0	0
928_IS91_CP005973.1	0	0	0	0	0	0	0	0	0
1080_IS91_LN554846.1	0	0	0	0	0	0	0	0	0
1269_IS91_CP002783.1	0	0	0	0	0	0	0	0	0
1391_IS91_CP002783.1	0	0	0	0	0	0	0	0	0
161_P1_alpha_BN000925	0	0	1	0	0	0	0	0	0
1708_tnpA_CP002572.1	0	0	0	0	0	0	0	0	0
2238_tnpA_AKNZ01000001.1	0	0	0	0	0	0	0	0	0
916_tnpA_AKOI01000002.1	0	0	0	0	0	0	0	0	0
981_IS91_CDSA010000003.1	0	0	0	0	0	0	0	0	0
2412_tnpA_AY607094.1	0	0	0	0	0	0	0	0	0
1252_IS91_APYM01000365.1	0	0	0	0	0	0	0	0	0
1282_IS91_AQAY01000084.1	0	0	0	0	0	0	0	0	0
1314_IS91_AQER01000011.1	0	0	0	0	0	0	0	0	0
1377_IS91_AQAT01000033.1	0	0	0	0	0	0	0	0	0
1413_IS91_JOQU01000050.1	0	0	0	0	0	0	0	0	0
1443_IS91_AQDE01000182.1	0	0	0	0	0	0	0	0	0
1477_tnpA_JGVR01000088.1	0	0	0	0	0	0	0	0	0
1511_IS91_AQGG01000193.1	0	0	0	0	0	0	0	0	0
1527_IS91_AVRH01000089.1	0	0	0	0	0	0	0	0	0
1601_IS91_AQCM01000111.1	0	0	0	0	0	0	0	0	0
1606_IS91_LCVH01000264.1	0	0	0	0	0	0	0	0	0
1672_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0
1704_IS91_AQAT01000090.1	0	0	0	0	0	0	0	0	0
1719_IS91_APYS01000005.1	0	0	0	0	0	0	0	0	0
1736_IS91_CXDK01000097.1	0	0	0	0	0	0	0	0	0
1784_IS91_APYK01000160.1	0	0	0	0	0	0	0	0	0
1849_IS91_APYM01000351.1	0	0	0	0	0	0	0	0	0
1941_IS91_AQBF01000082.1	0	0	0	0	0	0	0	0	0
1962_IS91_AQBK01000080.1	0	0	0	0	0	0	0	0	0
2072_IS91_CP000266.1	0	0	0	0	0	0	0	0	0
2151_IS91_AQEI01000252.1	0	0	0	0	0	0	0	0	0
2388_IS91_AGTD01000001.1	0	0	0	0	0	0	0	0	0
2611_IS91_APZD01000009.1	0	0	0	0	0	0	0	0	0
2680_IS91_AGTD01000001.1	0	0	0	0	0	0	0	0	0
2720_IS91_AQAT01000121.1	0	0	0	0	0	0	0	0	0
2778_tnpA_CP002124.1	0	0	0	0	0	0	0	0	0
290_IS91_AQCX01000089.1	0	0	0	0	0	0	0	0	0
300_IS91_CELV01000241.1	0	0	0	0	0	0	0	0	0
335_IS91_AQDA01000008.1	0	0	0	0	0	0	0	0	0
358_IS91_AQCM01000121.1	0	0	0	0	0	0	0	0	0
373_IS91_AQEW01000015.1	0	0	0	0	0	0	0	0	0
374_IS91_AQAU01000017.1	0	0	0	0	0	0	0	0	0
377_IS91_AFAS01000241.1	0	0	0	0	0	0	0	0	0
388_IS91_CXGV01000152.1	0	0	0	0	0	0	0	0	0
393_IS91_APYO01000088.1	0	0	0	0	0	0	0	0	0
399_IS91_AQBB01000072.1	0	0	0	0	0	0	0	0	0
410_IS91_JMGV01000152.1	0	0	0	0	0	0	0	0	0
428_tnpA_JX077110.1	0	0	1	0	10	0	14	1	1
450_IS91_AQDV01000025.1	0	0	0	0	0	0	0	0	0
476_IS91_APYO01000094.1	0	0	0	0	0	0	0	0	0
484_IS91_CYEP01000047.1	0	0	0	0	0	0	0	0	0
507_IS91_AQBD01000003.1	0	0	0	0	0	0	0	0	0
522_IS91_AQAU01000033.1	0	0	0	0	0	0	0	0	0
529_IS91_AQCT01000008.1	0	0	0	0	0	0	0	0	0
534_IS91_AQAT01000123.1	0	0	0	0	0	0	0	0	0
537_IS91_APXD01000215.1	0	0	0	0	0	0	0	0	0
538_IS91_AQDZ01000117.1	0	0	0	0	0	0	0	0	0
558_IS91_JOSO01000067.1	0	0	0	0	0	0	0	0	0
619_IS91_AQAT01000100.1	0	0	0	0	0	0	0	0	0
623_IS91_APXB01000113.1	0	0	0	0	0	0	0	0	0
637_IS91_CP002186.1	0	0	0	0	0	0	0	0	0
647_IS91_JNQO01000039.1	0	0	0	0	0	0	0	0	0
656_IS91_AQAW01000116.1	0	0	0	0	0	0	0	0	0
668_IS91_APYJ01000096.1	0	0	0	0	0	0	0	0	0
671_IS91_AQAX01000029.1	0	0	0	0	0	0	0	0	0
701_IS91_APZR01000041.1	0	0	0	0	0	0	0	0	0
709_IS91_JOQU01000022.1	0	0	0	0	0	0	0	0	0
714_IS91_CP003150.1	0	0	0	0	0	0	1	1	1
716_tnpA_KT988018.1	0	0	0	0	0	0	0	0	1
737_IS91_AQEO01000016.1	0	0	0	0	0	0	0	0	0
802_IS91_AQAV01000154.1	0	0	0	0	0	0	0	0	0
815_IS91_AERO01000170.1	0	0	0	0	0	0	0	0	0
842_IS91_CU459003.1	0	0	0	0	0	0	0	0	0
894_IS91_AQDT01000099.1	0	0	0	0	0	0	0	0	0
911_IS91_JNMR01000037.1	0	0	0	0	0	0	0	0	0
973_IS91_CP002730.1	0	0	0	0	0	0	0	0	0
980_IS91_JOOW01000006.1	0	0	0	0	0	0	0	0	0
983_IS91_AQAV01000153.1	0	0	0	0	0	0	0	0	0
1515_ISBthe5_NC004663	0	0	0	0	0	0	0	0	0
1566_ISBf10_NC006347	0	0	0	0	0	0	0	0	0
447_IS91_CP000473.1	0	0	0	0	0	0	0	0	0
674_tnpA_FN806773.1	0	0	0	0	0	0	0	0	0
1397_IS91_MNRX01000006.1	0	1	0	0	0	0	6	1	8
966_tnpA_Z96935.2	0	0	0	0	0	1	0	0	0
1402_IS91_CP000356.1	0	0	0	0	0	0	0	0	0
1739_IS91_CP000473.1	0	0	0	0	0	0	0	0	0
2091_tnpA_AM260957.1	0	0	0	0	0	0	0	0	1
2184_tnpA_CP007448.1	0	0	0	0	0	0	0	0	0
2270_tnpA_HG322949.1	0	0	0	0	0	0	0	0	0
2803_tnpA1_CP001894.1	0	0	0	0	0	0	0	0	0
282_IS91_CP000036.1	0	0	0	0	0	0	1	0	0
896_IS91_AAOH01000001.1	0	0	0	0	0	0	0	0	0
1042_IS91_CP000473.1	0	0	0	0	0	0	0	0	0
1622_tnpA_JX077110.1	0	0	0	0	0	0	1	0	0
1767_tnpA_AP017356.1	0	0	0	0	0	0	0	0	0
2129_IS91_CP003917.1	0	0	0	0	0	0	0	0	0
2449_tnpA_AYLZ02000164.1	0	0	0	0	0	0	1	2	0
2698_tnpA_CQDS01000010.1	0	0	0	0	0	0	0	0	0
906_tnpA_FQ482074.1	0	0	0	0	0	0	0	0	0
991_IS91_AAOH01000001.1	0	0	0	0	0	0	0	0	0
1152_ISBf10_NC006347	0	0	0	0	0	0	0	0	0
415_tnpA_KM055106.1	0	0	0	0	0	0	0	0	0
1341_Tn916-orf9_KC414929	2	1	1	0	1	2	2	0	6
1824_tnpA_AIGV01000005.1	0	0	0	0	0	0	0	0	0
2639_qacEdelta_AF313472.2	3	13	4	18	22	5	13	1	2
848_IS91_LRKT01000253.1	0	0	0	0	0	0	0	0	0
930_tnpA_AAMK02000010.1	0	0	0	0	0	0	0	0	0
1518_IS292_L29283	0	0	0	0	0	0	0	0	0
1234_IS91_CP000698.1	0	0	0	0	0	0	0	0	0
1238_tnpA_JX077110.1	0	0	0	0	0	0	0	0	0
1399_IS91_DQ388534.1	0	0	0	0	0	0	3	0	0
1919_istB_FP929140.1	0	0	0	0	0	0	0	0	0
2018_IS91_MIWD01000272.1	0	0	0	0	0	0	0	0	0
2586_IS91_CP002736.1	0	0	0	0	0	0	0	0	0
342_IS91_CP000034.1	0	0	0	0	0	0	0	0	0
868_tnpA_JX077110.1	0	0	4	0	0	0	0	0	0
971_IS91_MIWD01000140.1	0	0	0	0	0	0	0	0	0
1251_IS91_CP000616.1	0	0	0	0	0	0	0	3	0
1320_IS91_CU928162.2	0	0	0	0	0	0	0	0	0
1713_IS91_AE014073.1	0	0	0	0	0	0	0	0	0
1922_qacEdelta_EF184217.1	2	0	1	11	10	1	9	0	1
2399_IS91_CYEP01000026.1	0	0	0	0	0	0	0	0	0
240_IncX1_2__CP003417	0	0	0	0	0	0	0	0	0
2484_qacEdelta_KF921520.1	6	12	3	24	23	6	25	4	3
267_qacEdelta_HM138673.1	6	12	7	21	29	3	17	6	4
419_intI1_FJ790886.1	19	33	13	44	128	12	56	9	7
1359_IS292_L29283	0	0	0	0	0	0	0	0	0
1521_IS679_NC002142	0	0	0	0	1	0	1	0	0
1006_tnpA_JX194160.1	0	0	0	0	0	0	0	0	0
1346_tnpA_AAWD01000085.1	0	0	0	0	0	0	0	0	0
1368_tnpA_JX486125.1	0	0	0	0	0	0	0	0	0
