GENE	BFH12_S130	BH09_S83	BFH35_S153	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	BFH15_S133	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	BFH6_S125	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH06_S81	BSE79_S120	BH34A_S98	BH20_S88	BFH17_S135	BH31_S95	BH11_S85	BFH36_S154	BH22_S89	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	BFH38B_S157	BH33_S97	BH32_S96	BFH13_S131	BFH4_S124	BFH10_S128	BFH39_S158	BFH19_S137	BH37_S102	FH8_S169	BH04_S79	BH25_S91	BH01_S76	BFH23_S141	BH58_S113	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	FH7_S168	BFH16_S134	FH4_S165	BH02_S77	BH29_S93	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	BH24_S90	BH34B_S99	BFH38A_S156	BH49_S110	BFH30_S148
622_tnpA_EU886978.1	1	3	9	1	6	3	10	16	2	0	0	14	8	2	6	3	23	2	13	0	12	14	0	0	0	0	0	3	0	3	5	0	20	0	10	1	1	71	4	2	5	12	1	55	6	13	0	11	4	1	0	3	151	7	2	0	0	3	4	2	0	0	0	0	0	0	2	37	33	0	0	8	0	0	1	177	8	3	0	2	4	2	1	0	2	15	12	16	4	1	0	0	1	4	2	13
1243_IS91_LN554846.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1743_IS91_CR378668.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1008_tnpA_CP002881.1	2	6	8	21	3	0	28	38	0	1	14	12	23	0	2	3	1	2	43	0	41	10	0	0	3	1	1	0	0	5	2	2	100	0	2	0	2	150	1	1	8	24	1	5	5	8	0	9	32	0	0	12	9	13	4	0	0	6	1	0	1	0	61	0	3	1	1	31	6	1	1	0	0	1	1	5	6	2	0	2	11	4	1	0	5	49	5	0	17	7	0	1	1	12	4	0
1053_IS91_MOXO01000337.1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105_rep21_3_pS0385-3_AM990995.1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
1229_tnpA_AY545598.5	0	0	16	0	1	0	0	37	0	0	0	0	0	55	2	2	0	1	0	0	0	0	0	1	17	1	0	0	0	0	1	1	3	2	1	3	3	2	14	0	0	28	1	0	3	1	0	0	0	2	0	65	2	0	3	0	0	5	0	0	0	0	0	0	3	1	1	7	1	0	0	0	0	12	1	2	10	0	1	101	3	4	0	2	0	0	0	9	18	0	0	0	0	0	3	110
1438_IS91_MQRH01000036.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1552_tnpA_CP002881.1	4	37	76	202	12	6	245	49	4	24	162	95	562	9	60	73	12	20	790	6	536	103	12	4	20	9	2	17	2	2	28	1	692	1	17	4	5	2684	17	12	180	360	51	71	11	123	1	97	185	4	1	24	70	190	20	5	1	74	8	21	9	9	497	8	41	2	14	376	61	16	12	6	0	33	6	34	39	12	11	15	145	12	9	0	78	375	79	7	147	22	10	3	19	149	76	17
1360_tnpA_LXLL01000017.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2196_tnpA_FJ859895.1	0	1	2	0	0	1	0	0	3	0	3	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	2	0	0	3	0	1	0	0	0	2	3	0
613_int3_CP008695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2383_IS91_MOXN01000077.1	52	0	12	3	71	6	55	8	45	0	13	71	46	2	12	26	34	50	5	2	11	31	5	0	3	2	0	35	0	6	18	0	15	2	14	3	0	8	11	7	2	4	23	31	27	16	11	93	5	19	2	76	13	18	0	1	7	1	2	0	2	2	26	18	6	0	23	32	12	0	4	5	0	2	0	4	2	34	0	8	39	7	6	0	12	15	13	32	6	2	82	0	41	27	49	5
1093_tnpA_LC198842.1	0	0	6	0	3	212	0	3	1	0	0	1	12	1	5	0	1	0	0	12	4	13	1	1	0	0	0	0	0	1	0	0	8	0	0	0	1	45	2	1	0	7	0	2	2	75	0	1	1	0	0	0	8	0	0	0	0	0	5	0	0	0	1	3	0	0	6	2	9	1	0	1	0	2	0	629	0	1	0	4	1	0	1	0	4	8	0	1	2	64	234	0	0	81	5	53
1306_tnpA_AM296017.1	0	0	8	0	1	1	19	33	14	0	1	13	11	1	2	2	3	5	5	0	5	19	2	0	1	1	0	1	0	15	1	0	11	0	5	0	0	78	4	2	1	17	0	23	6	21	0	14	0	0	1	7	25	8	1	0	0	0	5	2	0	0	1	3	0	1	0	19	42	1	0	1	0	1	0	485	7	10	0	0	10	6	1	0	4	16	5	19	8	1	1	0	0	14	1	22
1530_tnpA_KU130294.1	0	0	0	0	0	0	0	0	0	15	0	2	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	3	1	0	0	1	0	0	0	5	0	1	0	0	0	0	3	1	4	0	0	0	0	0	0	0	0	20	6	0	0	0	0	0	0	0	0	2	0	1	8	0	13	0	0	1	0	0	10	0	0	0	1	0	0	0	0	4	0	0
1553_tnpA_EF614235.1	0	0	227	35	45	109	76	4	73	3	1	259	229	0	15	4	3	1	261	0	153	35	4	0	5	1	1	4	0	11	12	0	8	0	9	1	11	998	21	5	5	90	9	13	14	172	3	74	34	2	3	4	99	20	4	2	0	2	20	0	2	3	0	7	2	0	6	25	5	0	0	10	0	4	1	91	6	46	13	7	21	18	0	0	65	126	42	28	12	44	28	0	2	160	50	17
1576_tnpA_DQ914960.2	1	0	3	0	1	0	4	8	0	0	0	7	3	1	0	4	16	1	10	0	5	8	1	0	0	0	0	1	0	2	0	0	16	0	2	0	0	36	4	3	2	6	0	19	3	5	0	3	0	0	0	3	65	6	0	0	1	3	0	4	0	0	1	1	0	0	3	20	20	0	1	3	0	0	0	177	7	3	1	0	1	5	1	0	15	4	2	7	3	2	1	0	0	1	4	22
1964_tnpA_EF408254.1	5	3	34	102	2	5	11	34	16	0	8	23	18	3	67	0	30	1	22	1	20	16	3	0	21	10	0	2	1	2	4	0	347	0	1	1	8	136	6	2	20	13	0	19	7	57	0	341	1	0	5	2	171	7	12	1	1	3	28	11	1	0	6	17	21	0	4	514	56	0	3	6	0	18	0	8	39	2	8	2	5	4	4	0	2	22	3	9	133	2	2	2	5	70	2	6
2463_tnpA_EF439838.1	0	0	0	1	0	2	10	1	0	0	0	0	3	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0	12	0	0	3	1	2	12	0	3	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0
2480_tnpA_KU254577.1	1	1	23	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	4	4	1	0	5	0	1	0	0	1	0	0	38	1	0	0	1	7	2	1	0	1	0	0	0	14	0	3	0	0	0	3	514	0	1	0	1	2	4	3	1	0	0	107	0	1	0	0	6	0	0	0	0	70	0	179	0	1	0	0	1	0	0	0	1	2	0	0	0	1	1	0	0	24	1	13
2608_tnpA_AM749812.1	16	2	36	159	1	2	8	51	13	2	5	34	15	5	43	5	49	2	31	1	20	15	2	0	17	11	0	0	0	2	2	0	337	0	3	2	14	136	11	1	41	21	0	10	9	60	1	335	0	1	1	1	59	12	15	0	0	10	28	10	0	0	7	18	47	1	8	631	61	0	9	7	0	9	0	14	22	0	7	0	9	5	6	2	3	17	1	10	121	3	0	0	0	66	3	7
2692_tnpA_KU130294.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0
2699_tnpA_JQ629929.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
763_tnpA_JX275775.1	17	3	36	0	1	1	7	22	0	0	3	13	7	0	5	0	14	2	8	0	8	26	2	0	0	1	0	2	0	3	1	0	38	0	6	0	0	116	23	5	2	11	1	16	7	35	2	17	1	0	1	2	1944	1	7	0	0	7	4	2	0	0	0	14	2	0	1	37	365	0	13	8	0	1	0	242	8	3	0	1	0	4	0	0	7	9	1	18	23	1	1	0	0	36	1	14
137_repUS15__ORF(E.faecium287)_NZAAAK010000287	0	0	0	0	0	0	0	5	1	0	1	0	3	0	0	0	1	0	0	0	0	0	1	0	12	0	0	1	0	0	1	0	0	0	0	0	2	2	14	0	0	0	0	0	15	1	0	0	0	0	0	26	1	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	2	44	0	0	1	0	3	0	8
2416_tnpA_CT573073.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495_tnpA_ISSod13_AE014300.1	0	0	0	0	0	0	4	3	0	0	0	1	0	0	0	3	0	0	1	0	0	7	0	0	0	0	1	1	0	1	3	2	0	0	0	0	0	18	0	0	1	2	2	2	1	0	0	47	0	0	0	0	1	0	4	0	0	0	58	0	0	0	0	0	0	0	0	5	12	0	0	0	0	1	0	1	11	0	0	5	3	11	1	0	1	7	0	5	0	0	2	0	2	0	0	1
79_rep17_1_CDS29(pRUM)_AF507977	0	0	0	0	0	0	0	4	0	0	0	0	11	2	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	88	1	0	0	0	0	0	5
1144_tnpA_AJ564386.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1800_tnpA_FJ501215.1	1897	2	30	34	1401	122	86	457	279	77	5	3134	29	185	74	768	344	2634	163	8	687	148	55	7	54	19	1	60	3	15	182	12	4	2	56	39	11	301	184	25	991	379	17	38	82	65	58	245	2492	217	217	19	39	24	53	7	4	48	127	1152	45	1	686	183	120	1	108	226	519	221	2435	44	1	30	6	122	93	10	39	61	998	22	1090	13	17	768	85	157	330	371	82	0	61	74	776	31
1982_tnpA_KP987218.1	0	0	39	0	5	2	5	93	0	9	1	0	11	149	3	16	2	1	17	0	0	0	0	0	13	0	0	1	0	0	2	0	2	1	0	2	8	5	264	1	1	18	0	0	8	0	0	0	0	4	0	81	9	0	51	0	0	2	1	1	1	0	1	0	3	1	21	22	3	0	1	0	0	3	0	10	72	0	35	170	8	1	0	1	2	0	0	61	8	0	0	0	4	0	1	613
2086_tnpA_CDAD01000016.1	0	0	0	1	6	0	9	2	0	8	0	0	0	3	49	0	2	1	1	0	1	1	0	0	17	2	0	0	0	0	0	0	0	1	1	5	2	0	10	0	0	0	0	1	4	1	0	2	5	2	0	2	1	1	2	1	0	0	0	0	5	0	1	0	9	0	4	0	1	0	0	0	0	1	0	11	0	0	6	0	0	0	0	0	0	0	1	0	27	0	0	0	0	3	4	1
2171_tnpA_GQ324956.1	592	2	10	11	474	36	43	197	86	33	7	1246	12	76	11	252	116	869	67	5	342	43	26	1	22	14	0	19	0	1	53	1	2	1	21	14	4	129	75	13	454	141	4	6	36	29	20	101	792	82	80	8	17	10	27	1	0	17	58	549	15	1	375	76	51	3	53	96	152	89	742	28	0	22	1	63	39	3	16	14	326	8	495	7	11	356	23	35	121	93	28	1	17	32	239	10
2176_tnpA_FLQY01000007.1	3	0	4	6	10	2	55	4	0	3	1	4	0	3	4	111	4	2	0	0	24	2	0	0	10	0	0	6	0	0	20	0	0	0	21	0	0	3	7	0	467	68	3	21	4	3	3	11	0	0	1	1	0	27	1	0	0	0	1	639	0	0	1	0	1	0	11	0	8	0	7	19	0	1	1	6	3	0	0	0	107	0	646	0	8	2	28	4	9	2	2	0	4	0	90	5
2302_tnpA_CP002881.1	7	14	96	3	5	4	159	12	3	9	27	138	166	3	12	18	15	5	878	6	387	83	11	3	17	1	0	8	0	4	6	0	3382	0	12	2	14	1682	6	4	95	81	39	33	5	37	2	65	15	0	3	4	125	79	14	1	0	2	5	10	3	1	0	2	13	2	21	32	28	4	4	5	0	4	1	14	38	1	202	14	32	2	1	0	14	185	35	2	33	6	7	5	5	38	12	8
2625_tnpA_AY540995.2	3	1	2	1	4	0	16	43	0	110	0	8	0	4	3	2	318	0	4	1	7	1	0	0	202	0	1	4	0	0	3	0	2	1	14	1	5	17	31	1	20	25	0	138	5	3	0	3	2	0	2	9	5	23	217	0	0	4	5	14	1	0	1	88	229	1	5	625	159	2	14	16	0	459	0	107	316	6	111	0	5	1	23	1	4	4	12	11	551	3	0	1	2	4	7	24
551_tnpA_CP000967.2	0	1	10	18	21	0	4	10	1	4	1	18	0	0	2	0	7	4	1	0	14	7	5	0	10	0	0	0	0	0	0	5	40	0	2	0	5	7	6	1	3	1	2	49	4	3	0	38	3	1	0	0	5	9	15	9	0	0	0	0	1	4	13	3	16	0	3	25	21	0	2	7	0	12	3	10	14	3	24	1	6	1	0	0	1	4	9	5	35	1	1	0	3	1	1	3
958_tnpA_CDAC01000056.1	0	0	0	2	0	0	5	1	1	9	0	0	1	0	2	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	1	4	1	0	0	0	2	0	3	0	1	1	0	0	0	0	0	1	0	0	0	38	0	0	0	1	0	0	0	0	0	0	2	4	0	7	0	1	0	0	0	2	0	0	0	46	0	0	0	0	1	0	1
2713_tnpA_FM897214.1	2	1	15	3	1	0	4	9	0	3	1	4	3	1	3	2	6	1	1	1	10	109	0	1	0	0	0	1	0	1	0	0	27	0	3	0	3	50	0	8	7	4	1	2	2	24	0	14	0	0	0	2	24	8	18	0	0	1	9	1	0	0	1	0	1	0	1	11	35	1	1	4	0	5	1	3	33	0	3	1	6	2	0	0	19	22	1	0	12	2	0	0	0	18	0	2
1629_tnpA_CDAH01000009.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1668_tnpA_AE014299.2	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2240_tnpA_DQ167474.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	3	0	1	0	0	1	0	0
2606_tnpA1_AB238971.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
875_tnpA_AY305378.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
505_tnpA4_AF550679.1	2	1	16	2	4	0	45	218	9	29	1	2	41	54	2	1	8	17	2	0	5	1	2	1	140	11	1	14	1	1	9	2	4	7	0	5	246	25	151	3	1	3	0	8	65	31	5	4	0	0	2	396	1745	2	357	0	120	0	1	6	0	1	0	7	11	0	5	22	222	0	2	2	1	0	4	97	579	34	52	3	0	8	14	4	16	8	5	32	8	5	1	3	15	40	3	256
1239_tnpA_L48985.1	0	0	37	3	1	1	6	4	1	0	7	0	4	20	0	2	0	0	2	1	0	0	0	0	0	1	0	0	0	0	4	0	149	0	2	0	3	12	3	1	0	7	0	1	2	32	0	1	0	0	1	2	127	3	0	0	0	1	1	0	0	3	1	0	0	0	7	8	1	0	0	1	0	4	0	1	1	0	1	9	0	0	0	0	2	9	1	16	0	1	0	0	0	30	1	2
1773_tnpA_JQ796373.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
2038_tnpA_CP005961.1	0	0	121	1	0	0	0	5	0	0	0	4	0	0	1	2	1	1	0	0	10	0	0	1	3	1	0	0	0	0	1	0	95	0	0	0	10	3	6	0	1	5	4	0	1	7	0	5	0	0	1	1	0	1	4	0	0	0	1	1	0	1	22	0	4	0	3	40	0	0	0	0	0	2	0	16	10	0	0	0	3	0	1	0	0	2	2	39	10	0	0	0	0	10	6	2
427_tnpA_JF785549.1	0	0	161	1	1	1	2	46	0	230	7	1	1	136	2	17	2	0	6	0	0	0	0	0	65	1	0	2	1	0	1	0	56	1	0	2	23	2	32	0	1	29	0	2	5	17	1	0	0	4	0	22	121	1	7	0	0	2	1	3	0	0	0	0	0	1	6	10	2	0	1	0	0	5	0	12	6	0	58	125	9	1	5	5	2	1	0	26	40	0	0	0	2	15	3	34
795_tnpA_AE014299.2	0	0	5	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	34	1	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	3	78	0	0	1	0	0	0	0	1	0	3	0	0	0	0	14	0	0	0	0	0	0	0	0	0	1	0	7	0	1	0	0	0	0	0	5	0	0
1310_tnpA_ISSod21_AE014300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1061_tnpA_KT965093.1	0	0	5	11	0	1	18	511	1	0	0	1	0	2	7	0	5	0	7	1	17	5	4	1	0	1	1	0	0	6	0	0	182	0	2	0	0	54	23	15	3	0	0	3	23	37	0	42	0	0	0	70	614	0	0	1	0	0	0	0	1	0	0	0	0	0	23	28	269	0	7	3	0	1	1	5	0	16	0	0	1	2	0	0	1	0	3	0	0	0	0	1	0	60	12	1
1350_tnpA_KC561054.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2
1487_istA11_HG916826.1	2	16	89	25	1	1	26	21	0	23	53	41	44	8	2	3	21	3	118	0	40	13	4	0	28	9	0	1	0	0	3	0	488	0	6	1	31	277	4	3	18	14	7	7	10	86	0	24	6	0	2	8	123	10	44	0	0	8	20	1	0	0	6	4	21	0	3	180	90	4	8	1	1	14	0	12	74	1	24	2	6	1	0	0	2	48	4	20	54	5	1	0	0	62	6	6
1578_tnpA_CP000646.1	1	5	505	2	2	4	3	50	0	1	226	0	1	152	1	1	1	0	0	1	8	1	0	0	36	1	0	0	0	0	0	0	65	1	4	0	7	48	30	0	3	9	0	3	10	59	0	11	0	1	1	85	12	3	4	0	1	6	71	1	0	0	1	0	4	0	45	16	14	4	0	5	0	85	0	15	5	0	21	64	8	1	3	2	4	37	3	144	20	1	1	0	2	60	5	53
2392_tnpA13_HG916826.1	24	13	901	51	7	57	253	124	10	103	41	530	401	25	54	30	114	20	1201	7	526	107	20	3	97	8	1	5	0	12	13	6	2463	3	31	11	155	3053	43	26	274	216	30	52	47	349	4	121	30	1	8	32	1873	95	76	8	1	24	218	33	5	17	53	81	51	3	41	524	436	62	15	23	0	215	9	42	129	11	61	34	63	19	17	6	156	510	57	60	414	180	33	3	3	372	39	26
2424_tnpA_CP000353.2	0	3	48	0	4	4	7	4	0	20	29	5	0	0	0	1	24	0	7	2	42	3	13	0	14	0	1	0	0	0	0	0	1	0	1	0	7	18	7	0	4	14	41	39	12	6	0	9	19	0	0	2	110	4	18	1	0	2	3	1	1	0	0	2	27	0	5	15	11	2	2	0	0	1	0	14	19	3	28	2	1	6	0	0	3	25	4	0	78	2	1	0	0	18	4	3
2563_tnpA_KU254577.1	2	0	142	9	3	24	44	25	0	51	8	165	38	8	35	5	29	3	143	5	133	104	1	1	48	7	1	1	1	1	4	0	301	0	6	4	104	556	45	7	69	62	5	5	12	86	1	47	9	1	2	3	201	25	176	1	0	8	46	10	1	3	16	51	43	2	7	110	27	26	4	4	1	71	1	22	355	6	28	8	13	10	1	2	91	145	16	27	284	135	7	0	5	103	6	15
311_IS91_LRLK01000111.1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
1263_tnpA_AE014299.2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1
860_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1123_tnpA_AMUK01000170.1	0	0	0	0	0	2	1	10	2	0	0	0	0	4	1	0	3	0	2	0	0	0	1	1	1	2	0	0	0	0	1	0	0	0	0	1	0	8	2	0	0	0	1	0	1	3	2	0	0	0	0	4	16	0	0	0	19	0	0	0	0	0	0	0	1	0	70	2	0	0	0	0	0	0	0	6	3	0	1	64	0	3	0	0	1	2	1	36	0	0	1	0	2	6	0	5
