GENE	BFH12_S130	BH09_S83	BFH35_S153	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	BFH15_S133	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	BFH6_S125	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH06_S81	BSE79_S120	BH34A_S98	BH20_S88	BFH17_S135	BH31_S95	BH11_S85	BFH36_S154	BH22_S89	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	BFH38B_S157	BH33_S97	BH32_S96	BFH13_S131	BFH4_S124	BFH10_S128	BFH39_S158	BFH19_S137	BH37_S102	FH8_S169	BH04_S79	BH25_S91	BH01_S76	BFH23_S141	BH58_S113	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	FH7_S168	BFH16_S134	FH4_S165	BH02_S77	BH29_S93	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	BH24_S90	BH34B_S99	BFH38A_S156	BH49_S110	BFH30_S148
aadE-Cc_1_CP013733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ant(2'')-Ia_2_JF826500	1	0	18	15	35	33	47	10	1	0	0	4	5	10	15	18	9	8	4	0	29	4	0	0	6	1	0	16	0	12	12	0	2	0	11	3	0	20	7	3	60	6	36	152	5	15	4	35	1	0	2	21	17	78	0	0	0	111	5	56	0	0	14	9	1	0	46	8	56	0	5	14	0	3	0	30	0	20	0	17	43	10	74	9	25	15	159	11	7	0	30	0	23	27	53	4
ant(2'')-Ia_3_X74412	2	1	54	5	8	14	92	17	0	0	3	1	23	76	13	36	9	6	3	1	13	4	0	0	59	4	1	7	0	2	17	0	13	0	17	3	0	25	23	10	34	40	16	59	4	20	12	19	2	1	2	23	28	27	0	0	0	29	20	48	0	0	41	0	7	0	41	6	17	4	2	22	0	4	1	21	0	9	0	58	55	15	73	3	18	68	40	98	39	0	10	0	12	31	46	18
ant(2'')-Ia_4_AF458082	0	0	18	3	7	3	17	6	1	0	3	2	6	15	2	7	3	3	1	1	7	1	0	0	8	1	0	4	0	0	2	0	3	0	7	1	1	6	10	3	13	10	4	20	2	7	2	7	1	0	2	1	6	13	0	0	0	18	1	10	1	0	10	1	0	0	11	1	13	1	0	11	0	1	0	5	0	13	3	4	19	3	20	2	1	22	19	12	5	0	3	0	5	1	17	4
ant(2'')-Ia_5_AY139594	0	0	36	2	6	13	69	11	2	0	3	4	13	39	9	20	6	8	2	4	12	5	0	0	15	1	1	5	0	1	8	0	7	0	14	0	0	8	7	6	24	11	10	33	3	7	2	15	1	1	0	7	10	13	0	1	0	22	6	27	0	0	14	5	7	0	28	3	21	0	1	14	0	3	0	11	0	13	0	17	31	7	49	1	9	42	35	36	16	0	6	0	8	7	29	9
ant(2'')-Ia_6_AJ871915	14	2	21	72	119	134	226	47	3	0	7	21	6	12	49	78	43	51	9	8	105	36	1	2	13	7	0	86	0	41	71	1	22	1	56	42	0	91	24	10	247	3	108	613	19	47	20	113	3	1	9	70	91	330	0	0	0	475	11	249	2	2	29	17	3	2	144	30	300	1	17	44	0	0	1	113	0	82	2	66	134	39	271	32	93	40	652	21	5	1	123	0	70	64	231	18
ant(2'')-Ia_7_DQ018384	0	0	46	5	7	9	84	16	4	0	4	5	17	57	9	29	9	3	2	0	19	1	0	0	47	3	0	10	0	3	12	1	16	0	15	1	0	17	14	8	35	23	21	52	10	14	5	15	2	0	1	22	16	27	0	0	1	29	6	46	0	0	34	3	8	0	50	5	22	2	2	12	0	1	1	16	0	9	2	46	53	17	61	2	10	56	51	77	32	0	18	0	11	22	31	14
ant(2'')-Ia_8_AY920928	0	1	49	4	9	13	81	18	1	1	5	9	25	65	14	38	4	8	5	1	18	0	1	0	55	3	0	11	0	0	11	1	20	0	17	1	1	12	21	7	28	17	9	45	11	11	0	12	2	0	2	14	20	30	1	0	0	21	20	37	1	1	29	2	7	2	56	5	23	3	1	17	0	3	1	15	1	14	0	43	50	17	70	1	13	118	24	79	48	2	8	0	11	14	40	14
ant(2'')-Ia_9_HM367610	18	2	34	52	72	87	186	26	4	1	7	10	10	21	36	58	28	37	9	5	64	16	1	1	14	4	0	68	0	23	47	1	11	0	37	23	1	68	30	7	181	11	77	442	13	28	21	94	0	1	4	34	57	232	0	0	0	333	12	170	3	0	24	26	2	0	102	32	187	2	8	39	0	1	0	97	0	65	0	65	108	24	211	22	63	37	396	27	10	1	69	1	53	33	178	12
ant(2'')-Ia_10_HM367617	12	2	26	44	60	95	142	32	3	0	2	17	8	11	48	67	18	39	3	5	68	17	3	3	5	4	0	43	1	23	40	0	11	2	43	28	1	62	26	4	166	5	62	412	14	41	14	85	1	0	2	44	50	209	0	0	0	283	6	132	3	0	23	26	3	0	83	25	172	1	5	40	0	1	0	95	1	60	0	48	83	22	205	20	58	33	397	10	3	1	66	1	52	37	183	16
ant(2'')-Ia_11_HM367620	8	1	8	15	27	54	84	19	3	0	4	3	6	10	17	26	13	14	0	1	34	14	0	0	7	0	0	22	0	6	27	0	6	0	17	8	0	19	10	0	63	5	36	201	10	11	10	43	0	0	7	21	31	106	0	0	0	143	5	65	0	0	11	9	2	1	56	10	69	1	4	20	0	1	0	43	0	20	0	22	28	10	96	4	16	23	150	7	4	1	37	0	21	13	83	5
ant(2'')-Ia_12_HQ880250	3	4	75	5	15	24	154	33	3	1	4	12	28	77	17	64	18	13	4	2	22	5	0	0	80	1	0	10	0	3	17	0	26	0	33	8	2	31	30	13	66	48	15	74	5	20	9	26	2	1	1	29	33	37	1	0	0	35	37	72	4	0	71	6	11	0	86	12	26	3	3	36	0	5	1	21	1	17	2	69	90	23	112	4	24	127	64	143	55	4	10	0	13	17	61	29
ant(2'')-Ia_13_DQ176450	13	2	40	30	41	70	160	55	3	0	6	6	13	39	47	55	34	20	6	4	52	18	1	0	55	3	0	35	0	15	43	0	21	1	31	29	0	51	39	9	149	15	54	353	18	52	22	77	1	1	3	33	50	174	0	0	2	217	11	130	1	1	32	12	2	0	103	22	130	3	9	46	0	3	1	69	0	52	1	50	94	35	164	15	52	57	330	44	18	0	57	1	40	59	156	19
ant(2'')-Ia_14_DQ266447	1	1	87	3	8	22	148	20	4	0	1	5	33	94	16	51	16	11	3	1	24	1	0	0	66	0	0	14	0	1	11	1	24	0	34	6	0	28	27	10	43	46	20	79	12	13	12	33	3	1	0	18	36	39	0	0	1	39	27	59	0	0	55	3	7	0	78	10	29	1	1	34	0	7	1	22	0	17	2	63	93	18	86	4	22	120	42	109	73	0	13	0	15	20	54	28
ant(2'')-Ia_15_EF205594	3	1	71	9	12	24	151	30	2	3	2	11	32	82	26	71	9	14	10	1	40	1	2	1	97	1	0	12	0	7	14	0	29	1	40	2	0	34	37	14	50	39	19	83	15	14	4	26	7	0	0	26	38	31	1	0	0	38	20	74	2	0	51	0	13	0	77	8	28	2	3	33	0	11	0	48	1	19	0	95	104	31	112	2	32	131	54	153	81	0	15	0	12	21	86	30
ant(2'')-Ia_16_HQ386848	3	2	53	2	14	14	81	24	1	0	0	2	26	46	8	42	10	5	1	1	20	2	0	0	44	1	0	5	0	2	7	1	21	0	28	3	1	21	21	14	39	20	8	60	4	21	5	18	0	0	0	17	27	16	0	0	0	26	21	51	2	0	38	1	7	0	60	6	15	0	2	13	0	2	0	27	0	5	1	36	52	24	83	3	14	108	31	72	53	1	7	0	5	13	34	11
ant(2'')-Ia_17_JTTZ01000034	5	2	15	18	20	53	74	16	0	1	4	14	5	9	11	20	17	17	3	3	42	6	3	0	4	2	0	13	0	12	22	0	5	0	26	10	1	22	15	7	60	5	35	169	9	28	6	44	1	1	1	16	26	108	0	0	0	138	4	78	0	0	8	8	2	0	61	17	82	3	4	20	0	0	2	189	0	29	0	26	42	12	88	14	36	14	168	7	1	1	33	0	27	22	74	17
ant(2'')-Ia_19_GQ466184	7	2	19	25	42	53	82	29	0	0	5	5	4	11	28	28	16	17	3	7	54	11	0	0	7	1	0	22	1	16	21	0	15	0	17	16	0	23	22	5	88	6	36	257	11	26	8	39	1	1	4	24	41	125	0	3	0	160	9	98	0	0	9	8	1	0	58	18	86	1	9	16	0	0	1	45	0	19	0	27	49	6	113	8	27	18	232	10	7	0	39	0	29	36	92	6
ant(2'')-Ia_20_AY139599	1	1	9	3	3	5	119	107	1	0	1	1	9	5	32	3	44	20	6	0	5	2	0	1	94	29	3	5	1	24	4	0	25	0	2	0	0	10	58	3	15	7	4	22	6	114	1	15	2	0	0	49	14	7	0	0	0	15	1	16	0	1	1	3	6	0	25	7	54	0	3	6	0	0	1	12	0	9	0	3	9	23	29	3	1	20	14	4	41	0	6	0	2	132	23	8
ant(2'')-Ia_1_X04555	2	2	122	4	16	30	194	38	5	0	6	11	46	121	37	84	18	14	10	7	34	8	1	1	97	3	0	15	1	1	27	0	32	0	36	2	0	44	24	19	77	38	19	84	22	21	12	35	5	2	0	36	63	39	0	0	1	36	31	95	2	0	68	4	8	1	110	20	37	4	3	49	0	11	0	38	1	32	1	98	118	30	145	2	40	165	69	187	121	1	23	0	13	24	61	33
aph(3')-VI_1_KC170992	1	1	0	1	0	0	2	86	0	13	0	0	0	0	0	0	1	0	0	0	0	0	1	0	47	2	0	0	0	0	0	1	0	0	0	0	0	2	6	0	0	0	1	0	2	18	0	2	0	1	0	34	4	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	38	0	0	0	0	0	0	142	0	0	16	0	0	0	0	0	1	0	0	2	52	0	0	0	0	18	7	59
aph(3')-XV_2_GQ626879	0	0	0	0	11	2	14	1	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	1	0	5	0	0	2	0	0	0	1	0	1	0	0	0	2	0	0	4	0	1	0	14	0	0	0	0	0	1	2	0	0	0	0	4	0	0	0	3	0	0	7	3	0	0	0	3	0	0	0	0	2	0	0	0	10	3	0	0	0	2	1	0	0	0	0	0	5	0	6	0
aph(3')-XV_3_EU165039	0	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(3')-IIIa_1_AF330699	1	0	0	0	17	0	2	5	0	9	0	0	1	0	3	3	2	1	4	0	0	1	2	0	7	21	0	5	0	0	14	0	0	0	0	0	0	0	23	0	2	1	0	1	6	2	1	0	1	0	0	17	0	2	2	0	0	0	0	4	2	0	10	0	11	0	4	0	0	0	0	1	0	2	0	7	3	0	89	0	6	6	3	0	2	0	4	1	45	0	2	0	4	1	7	17
aph(3')-IIIa_2_AJ490186	1	0	0	0	15	1	1	3	1	7	0	0	1	0	0	2	2	0	3	0	0	0	0	0	5	12	0	2	0	0	6	0	0	0	1	0	2	0	14	0	2	3	0	1	13	1	1	3	0	0	1	7	0	0	4	0	0	0	0	0	0	0	13	0	12	0	0	0	0	0	1	0	0	0	0	7	0	2	75	1	6	1	6	0	0	0	1	2	35	0	5	0	6	2	1	12
aph(3')-IIIa_3_AB247327	0	0	0	0	8	0	1	0	1	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	1	0	0	7	0	2	0	0	0	3	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	0	7	0	2	1	0	0	1	0	0	1	0	5	1	0	37	0	0	3	2	0	2	0	0	1	20	0	4	1	4	0	2	12
aph(3')-Va_2_AB211959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(3')-Vb_2_AJ744850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(3')-IIa_2_V00618	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0
aph(3')-IIb_2_CP006832	0	1	13	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
aph(3')-Ia_2_EU287476	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
aph(3')-Ia_3_EF015636	0	0	3	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	2	4	0	1	0	0	0	9	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	2	0	8	0	0	0	0	0	4	1	0
aph(3')-Ia_4_AF498082	0	0	40	0	1	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	5	0	1	1	0	0	13	0	1	1	0	0	9	6	0	2	0	0	0	46	23	0	7	0	0	0	1	2	0	0	0	0	0	0	1	1	7	0	0	1	0	0	1	23	2	1	2	0	1	0	5	0	1	5	0	69	0	0	0	0	1	9	3	6
aph(3')-Ia_5_AP004237	1	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	1	2	0	0	0	0	1	1	7	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	22	4	2	0	0	2	0	0	0	0	0	0	10	1	0	0	0	0	1	0	0
aph(3')-Ia_6_L05392	0	0	7	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	4	0	1	0	0	0	6	0	2	0	1	0	3	4	0	0	0	0	0	20	5	0	6	0	0	0	1	2	0	0	0	0	1	0	1	2	1	0	1	0	1	0	0	22	1	0	2	0	1	0	3	0	2	1	0	20	0	0	0	0	0	3	0	2
aph(3')-Ia_7_X62115	3	0	21	1	7	0	7	22	0	0	2	0	2	3	15	8	1	2	0	0	3	2	0	0	15	0	0	0	0	4	0	0	3	0	1	0	0	1	27	3	1	2	2	2	4	31	0	2	1	0	1	39	16	3	42	0	0	0	1	3	0	0	0	0	1	0	3	11	9	0	6	1	0	0	1	295	31	4	2	1	5	2	1	0	9	3	2	23	3	0	0	0	1	40	12	18
aph(3')-Ia_8_Y00452	3	0	13	0	8	1	3	10	0	0	0	0	2	1	5	1	1	5	1	0	1	0	0	0	7	0	0	2	0	0	0	0	1	0	0	0	0	2	9	0	0	0	0	0	3	11	0	1	0	0	1	26	4	1	18	0	0	0	0	1	0	0	0	0	0	0	4	7	5	0	3	3	0	0	0	124	21	3	1	0	4	0	0	0	8	1	0	14	0	0	0	0	2	19	6	6
aph(3')-Ia_9_EU722351	0	0	13	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	2	2	0	0	2	0	0	0	11	0	2	0	0	0	12	22	0	0	0	0	0	3	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	3	1	0	1	0	0	12	0	0	0	2	0	13	0	0	0	0	1	4	2	5
aph(3')-Ia_10_EU855787	0	0	20	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	4	0	0	0	0	1	1	0	1	0	0	0	0	0	3	0	0	0	0	0	1	4	0	0	0	0	1	18	5	1	10	0	0	0	1	2	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	31	4	1	1	0	1	1	2	0	1	0	0	22	0	0	0	0	1	3	0	4
aph(2'')-Ih_1_KF652096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(2'')-Ig_1_CP004067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(2'')-If_1_KF652097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(2'')-If_2_AY701528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(2'')-Ia_2_AP009486	19	1	102	20	199	13	204	292	1	2	0	3	182	59	341	140	7	18	5	4	13	1	0	2	93	40	2	111	0	2	135	1	18	0	89	26	1	41	335	7	166	10	199	79	422	176	30	10	4	1	37	1321	139	38	4	0	25	11	1	175	0	1	108	17	15	0	164	7	37	3	3	79	1	0	0	56	1	89	82	1	145	201	183	17	24	11	69	3	116	4	286	1	124	237	465	95
aph(2'')-Ia_3_AJ536195	20	2	76	16	132	8	201	244	1	1	0	2	124	40	265	94	8	18	1	3	8	1	2	0	63	38	2	98	1	1	100	0	10	0	82	20	3	29	230	10	116	7	142	70	356	142	18	15	3	2	21	1013	106	28	6	1	25	3	2	150	4	0	92	10	15	0	161	8	30	1	1	91	0	1	1	51	3	73	66	3	102	176	141	8	21	8	55	1	108	2	207	0	83	208	350	58
aph(2'')-Ib_3_KF652098	0	0	0	0	7	0	18	0	0	0	1	0	0	0	13	1	0	0	0	0	0	0	0	0	7	0	0	7	0	0	6	0	0	0	12	0	0	0	3	0	1	0	4	8	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	1	0	2	0	0	0	0	15	0	0	0	1	0	0	0	0	6	36	0	0	1	0	6	1	0	0	25	0	10	0	10	4
ant(6)-Ia_3_KF864551	3	0	4	0	21	0	27	9	7	108	0	1	3	1	10	5	17	2	1	0	1	1	0	1	185	20	1	22	283	0	8	0	78	42	6	36	16	1	77	5	8	1	14	11	53	41	7	0	6	25	4	107	0	2	129	0	130	1	0	10	1	0	2	1	84	0	34	6	0	1	5	3	0	10	0	2	92	27	10	0	2	30	23	8	2	2	4	0	46	2	6	41	27	41	26	32
aac(2')-Ia_1_L06156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
aac(2')-Ib_1_U41471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aac(2')-Ic_1_U72714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aac(2')-Id_1_U72743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aac(2')-Ie_1_NC011896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aac(3)-I_1_AJ877225	0	0	246	0	0	0	0	5	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
aac(3)-Ia_1_X15852	2	0	18	0	1	0	3	1	0	0	0	1	0	1	2	3	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	3	0	1	0	12	0	0	0	1	0	1	2	0	0	0	1	3	0	0	1	0	6	0	1	2	0	1	0	0	0	1	1	2	3	0	2	2	5	0	1	0	1	1	0	2	0	1	0	0	0	1	1	1
aac(3)-Ib_1_L06157	3	0	7	0	2	1	3	5	2	0	0	4	0	4	0	0	3	0	1	0	5	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	2	1	1	0	3	3	3	9	1	5	2	2	0	1	3	2	2	7	36	0	0	1	3	8	0	0	4	0	0	0	7	0	2	0	1	4	0	2	0	2	53	0	2	6	2	1	3	0	0	9	4	3	4	0	1	0	2	3	4	3
aac(3)-Ib-aac(6')-Ib'_1_AF355189	2	9	95	0	10	3	72	31	0	7	18	2	20	36	24	32	19	2	1	0	19	6	2	0	92	1	0	3	0	2	3	1	22	0	13	3	0	21	33	7	144	26	1	37	20	29	1	10	4	0	6	41	55	15	17	0	0	6	13	151	0	0	28	1	11	1	67	23	14	4	6	9	0	4	2	34	26	1	29	42	37	2	232	4	25	26	24	36	41	0	2	0	3	36	42	26
aac(3)-Ic_1_AJ511268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aac(3)-Id_1_AB114632	1	0	3	0	4	0	24	6	0	0	0	2	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	2	0	0	6	0	101	0	1	0	0	0	2	24	0	0	2	7	6	1	4	5	0	0	0	10	0	6	0	0	0	0	0	1	0	0	0	1	0	0	2	15	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	3	0	0	0	4	0	7	3	7	0
aac(3)-If_1_AY884051	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
aac(3)-Ig_1_CP000282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aac(3)-Ih_1_CP000490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
aac(3)-Ii_1_CP000356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aac(3)-IIa_1_X51534	0	204	135	4	3	5	41	140	0	0	192	2	4	25	18	31	6	6	0	1	5	1	1	0	7	1	0	5	0	2	4	0	14	0	13	2	0	10	36	1	42	1	5	13	2	3	3	0	1	1	0	155	738	5	1	0	0	6	97	54	0	0	2	0	0	0	255	2	42	0	1	11	1	10	0	51	0	0	7	91	43	3	105	2	18	62	18	45	0	1	7	0	7	6	147	71
